"slug","name","category","indexable","overall_severity","issue_count","blocker_count","should_fix_count","nice_to_have_count","issue_codes","issue_details","tools_needing_premium_functionality_improvement","tools_needing_seo_content_improvement","should_reconsider_noindex","title_length","meta_description_length","faq_count","related_tool_count","has_tool_options","has_premium_controls","has_premium_guide_copy","unique_tool_intent","premium_tool_functionality","input_driven_output","non_generic_output","title_h1_meta","helpful_intro","useful_below_tool_content","specific_faqs","canonical","robots","related_links","duplicate_page_issue","risky_indexable","mojibake","unsafe_legacy_js","sitemap","ads_safe","layout_cls"
"word-counter","Word Counter","utility-generators","yes","should_fix","1","0","1","0","should_fix:generic_or_thin_faqs","generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","55","122","0","2","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"business-name-generator","Business Name Generator","business-generators","yes","nice_to_have","2","0","0","2","nice_to_have:no_visible_specialized_options|nice_to_have:generic_initial_output_state","no_visible_specialized_options: Indexable page has only generic input controls; consider specific modes/options. || generic_initial_output_state: Initial output state is generic; acceptable before user input, but page would benefit from a richer example or mode-specific preview.","no","no","no","51","135","3","3","no","no","yes","pass","pass","review","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"color-palette-generator","Color Palette Generator","developer-generators","yes","nice_to_have","2","0","0","2","nice_to_have:no_visible_specialized_options|nice_to_have:generic_initial_output_state","no_visible_specialized_options: Indexable page has only generic input controls; consider specific modes/options. || generic_initial_output_state: Initial output state is generic; acceptable before user input, but page would benefit from a richer example or mode-specific preview.","no","no","no","49","113","3","3","no","no","yes","pass","pass","review","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"domain-name-generator","Domain Name Generator","business-generators","yes","nice_to_have","2","0","0","2","nice_to_have:no_visible_specialized_options|nice_to_have:generic_initial_output_state","no_visible_specialized_options: Indexable page has only generic input controls; consider specific modes/options. || generic_initial_output_state: Initial output state is generic; acceptable before user input, but page would benefit from a richer example or mode-specific preview.","no","no","no","42","111","3","3","no","no","yes","pass","pass","review","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"anagram-of-name-generator","Anagram Of Name Generator","utility-generators","yes","pass","0","0","0","0","none","none","no","no","no","43","129","2","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"ancient-egyptian-inspired-name-generator","Ancient Egyptian-Inspired Name Generator","creative-generators","yes","pass","0","0","0","0","none","none","no","no","no","40","133","2","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"ancient-greek-inspired-name-generator","Ancient Greek-Inspired Name Generator","creative-generators","yes","pass","0","0","0","0","none","none","no","no","no","65","130","2","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"baby-name-generator-with-last-name","Baby Name Generator With Last Name","name-generators","yes","pass","0","0","0","0","none","none","no","no","no","52","130","2","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"barcode-generator","Barcode Text Generator","developer-generators","yes","pass","0","0","0","0","none","none","no","no","no","50","135","4","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"car-name-generator","Car Name Generator","creative-generators","yes","pass","0","0","0","0","none","none","no","no","no","56","115","2","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"color-palette-generator-from-name","Color Palette Generator From Name","utility-generators","yes","pass","0","0","0","0","none","none","no","no","no","59","112","3","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"cyberpunk-name-generator","Cyberpunk Name Generator","creative-generators","yes","pass","0","0","0","0","none","none","no","no","no","51","123","2","2","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"email-tag-generator","Email Tag Generator","utility-generators","yes","pass","0","0","0","0","none","none","no","no","no","50","118","2","2","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"emo-name-generator","Emo Name Generator","creative-generators","yes","pass","0","0","0","0","none","none","no","no","no","47","120","2","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"etsy-tag-generator","Etsy Tag Generator","seo-generators","yes","pass","0","0","0","0","none","none","no","no","no","48","141","6","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"fantasy-map-generator","Fantasy Map Generator","gaming-generators","yes","pass","0","0","0","0","none","none","no","no","no","55","141","3","4","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"flyer-generator","Flyer Generator","business-generators","yes","pass","0","0","0","0","none","none","no","no","no","40","119","2","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"forest-name-generator","Forest Name Generator","gaming-generators","yes","pass","0","0","0","0","none","none","no","no","no","53","113","2","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"goth-name-generator","Goth Name Generator","creative-generators","yes","pass","0","0","0","0","none","none","no","no","no","51","119","2","2","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"hang-tag-generator","Hang Tag Generator","utility-generators","yes","pass","0","0","0","0","none","none","no","no","no","50","110","2","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"last-name-and-first-name-generator","First And Last Name Generator","name-generators","yes","pass","0","0","0","0","none","none","no","no","no","51","132","2","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"midjourney-prompt-generator","Midjourney Prompt Generator","ai-writing-generators","yes","pass","0","0","0","0","none","none","no","no","no","44","112","5","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"mountain-name-generator","Mountain Name Generator","gaming-generators","yes","pass","0","0","0","0","none","none","no","no","no","55","113","2","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"name-combination-generator","Name Combination Generator","utility-generators","yes","pass","0","0","0","0","none","none","no","no","no","49","117","3","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"newsletter-name-generator","Newsletter Name Generator","business-generators","yes","pass","0","0","0","0","none","none","no","no","no","56","126","2","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"nickname-generator-based-on-name","Nickname Generator Based On Name","name-generators","yes","pass","0","0","0","0","none","none","no","no","no","50","111","2","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"performer-names-generator","Performer Names Generator","business-generators","yes","pass","0","0","0","0","none","none","no","no","no","47","141","3","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"phonetic-spelling-of-name-generator","Phonetic Spelling Generator","utility-generators","yes","pass","0","0","0","0","none","none","no","no","no","54","125","3","2","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"pinterest-tag-generator","Pinterest Tag Generator","social-media-tools","yes","pass","0","0","0","0","none","none","no","no","no","53","121","6","2","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"plant-name-generator","Plant Name Generator","creative-generators","yes","pass","0","0","0","0","none","none","no","no","no","55","121","2","2","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"poster-generator","Poster Generator","business-generators","yes","pass","0","0","0","0","none","none","no","no","no","47","127","2","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"project-name-generator-keywords","Project Name Generator Keywords","business-generators","yes","pass","0","0","0","0","none","none","no","no","no","57","139","3","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"racehorse-name-generator","Racehorse Name Generator","name-generators","yes","pass","0","0","0","0","none","none","no","no","no","52","131","2","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"rap-name-generator","Rap Name Generator","creative-generators","yes","pass","0","0","0","0","none","none","no","no","no","50","122","2","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"roman-inspired-character-name-generator","Roman-Inspired Character Name Generator","creative-generators","yes","pass","0","0","0","0","none","none","no","no","no","39","121","2","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"scifi-name-generator","Sci-Fi Name Generator","creative-generators","yes","pass","0","0","0","0","none","none","no","no","no","51","112","2","2","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"secret-santa-name-generator","Secret Santa Name Generator","utility-generators","yes","pass","0","0","0","0","none","none","no","no","no","54","146","2","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"sibling-name-generator","Sibling Name Generator","name-generators","yes","pass","0","0","0","0","none","none","no","no","no","66","122","2","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"soundcloud-tag-generator","SoundCloud Tag Generator","social-media-tools","yes","pass","0","0","0","0","none","none","no","no","no","52","120","6","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"stable-diffusion-prompt-generator","Stable Diffusion Prompt Generator","ai-writing-generators","yes","pass","0","0","0","0","none","none","no","no","no","50","114","5","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"team-name-generator-using-keywords","Team Name Generator By Keyword","utility-generators","yes","pass","0","0","0","0","none","none","no","no","no","50","112","2","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
