scope,check,status,details
"pl/generator-zdan","local diacritics/phrasing evidence","PASS",""
"pl/generator-zdan","unsupported promise safety","PASS",""
"pl/generator-zdan","localized meta language","PASS",""
"pl/generator-zdan","standalone localized body length","PASS","7695"
"pl/generator-zestawu-marki","index/follow render","PASS","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"
"pl/generator-zestawu-marki","self canonical","PASS","https://taptogen.com/pl/tools/generator-zestawu-marki/"
"pl/generator-zestawu-marki","hreflang complete","PASS","de|en|es|fr|it|pl|pt|x-default"
"pl/generator-zestawu-marki","language switch same tool","PASS","en:https://taptogen.com/tools/brand-kit-generator/ es:https://taptogen.com/es/tools/generador-de-kit-de-marca/ fr:https://taptogen.com/fr/tools/generateur-de-kit-de-marque/ de:https://taptogen.com/de/tools/markenkit-generator/ pt:https://taptogen.com/pt/tools/gerador-de-kit-de-marca/ it:https://taptogen.com/it/tools/generatore-di-brand-kit/ pl:https://taptogen.com/pl/tools/generator-zestawu-marki/ x-default:https://taptogen.com/tools/brand-kit-generator/"
"pl/generator-zestawu-marki","no localhost/vercel host","PASS",""
"pl/generator-zestawu-marki","title/description/h1 present","PASS","Darmowe narzędzie: Generator zestawu marki | Twórz pomysły biznesowe dla marek, firm, produktów i projektów zawodowych. Użyj Generator zestawu marki, aby otrzymać szkice zgodne z intencją: generator zestawu marki. | Generator zestawu marki"
"pl/generator-zestawu-marki","local diacritics/phrasing evidence","PASS",""
"pl/generator-zestawu-marki","unsupported promise safety","PASS",""
"pl/generator-zestawu-marki","localized meta language","PASS",""
"pl/generator-zestawu-marki","standalone localized body length","PASS","8016"
"pl/konwerter-wielkosci-liter","index/follow render","PASS","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"
"pl/konwerter-wielkosci-liter","self canonical","PASS","https://taptogen.com/pl/tools/konwerter-wielkosci-liter/"
"pl/konwerter-wielkosci-liter","hreflang complete","PASS","de|en|es|fr|it|pl|pt|x-default"
"pl/konwerter-wielkosci-liter","language switch same tool","PASS","en:https://taptogen.com/tools/text-case-converter/ es:https://taptogen.com/es/tools/convertidor-de-mayusculas-y-minusculas/ fr:https://taptogen.com/fr/tools/convertisseur-majuscules-minuscules/ de:https://taptogen.com/de/tools/gross-kleinschreibung-umwandeln/ pt:https://taptogen.com/pt/tools/conversor-de-maiusculas-e-minusculas/ it:https://taptogen.com/it/tools/convertitore-maiuscole-minuscole/ pl:https://taptogen.com/pl/tools/konwerter-wielkosci-liter/ x-default:https://taptogen.com/tools/text-case-converter/"
"pl/konwerter-wielkosci-liter","no localhost/vercel host","PASS",""
"pl/konwerter-wielkosci-liter","title/description/h1 present","PASS","Darmowe narzędzie: Konwerter wielkości liter | Przekształcaj tekst w formaty do kopiowania dla profili, wiadomości i szybkich treści. Użyj Konwerter wielkości liter, aby otrzymać szkice zgodne z intencją: konwerter wielkości liter. | Konwerter wielkości liter"
"pl/konwerter-wielkosci-liter","local diacritics/phrasing evidence","PASS",""
"pl/konwerter-wielkosci-liter","unsupported promise safety","PASS",""
"pl/konwerter-wielkosci-liter","localized meta language","PASS",""
"pl/konwerter-wielkosci-liter","standalone localized body length","PASS","8079"
"pl/licznik-slow","index/follow render","PASS","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"
"pl/licznik-slow","self canonical","PASS","https://taptogen.com/pl/tools/licznik-slow/"
"pl/licznik-slow","hreflang complete","PASS","de|en|es|fr|it|pl|pt|x-default"
"pl/licznik-slow","language switch same tool","PASS","en:https://taptogen.com/tools/word-counter/ es:https://taptogen.com/es/tools/contador-de-palabras/ fr:https://taptogen.com/fr/tools/compteur-de-mots/ de:https://taptogen.com/de/tools/wortzaehler/ pt:https://taptogen.com/pt/tools/contador-de-palavras/ it:https://taptogen.com/it/tools/contatore-di-parole/ pl:https://taptogen.com/pl/tools/licznik-slow/ x-default:https://taptogen.com/tools/word-counter/"
"pl/licznik-slow","no localhost/vercel host","PASS",""
"pl/licznik-slow","title/description/h1 present","PASS","Darmowe narzędzie: Licznik słów | Przekształcaj tekst w formaty do kopiowania dla profili, wiadomości i szybkich treści. Użyj Licznik słów, aby otrzymać szkice zgodne z intencją: licznik słów. | Licznik słów"
"pl/licznik-slow","local diacritics/phrasing evidence","PASS",""
"pl/licznik-slow","unsupported promise safety","PASS",""
"pl/licznik-slow","localized meta language","PASS",""
"pl/licznik-slow","standalone localized body length","PASS","7690"
"pl/maly-tekst","index/follow render","PASS","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"
"pl/maly-tekst","self canonical","PASS","https://taptogen.com/pl/tools/maly-tekst/"
"pl/maly-tekst","hreflang complete","PASS","de|en|es|fr|it|pl|pt|x-default"
"pl/maly-tekst","language switch same tool","PASS","en:https://taptogen.com/tools/small-text-generator/ es:https://taptogen.com/es/tools/letras-pequenas/ fr:https://taptogen.com/fr/tools/petit-texte/ de:https://taptogen.com/de/tools/kleiner-text-generator/ pt:https://taptogen.com/pt/tools/letras-pequenas/ it:https://taptogen.com/it/tools/testo-piccolo/ pl:https://taptogen.com/pl/tools/maly-tekst/ x-default:https://taptogen.com/tools/small-text-generator/"
"pl/maly-tekst","no localhost/vercel host","PASS",""
"pl/maly-tekst","title/description/h1 present","PASS","Darmowe narzędzie: Generator małego tekstu | Przekształcaj tekst w formaty do kopiowania dla profili, wiadomości i szybkich treści. Użyj Generator małego tekstu, aby otrzymać szkice zgodne z intencją: mały tekst. | Generator małego tekstu"
"pl/maly-tekst","local diacritics/phrasing evidence","PASS",""
"pl/maly-tekst","unsupported promise safety","PASS",""
"pl/maly-tekst","localized meta language","PASS",""
"pl/maly-tekst","standalone localized body length","PASS","7868"
"pl/odwracanie-tekstu","index/follow render","PASS","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"
"pl/odwracanie-tekstu","self canonical","PASS","https://taptogen.com/pl/tools/odwracanie-tekstu/"
"pl/odwracanie-tekstu","hreflang complete","PASS","de|en|es|fr|it|pl|pt|x-default"
"pl/odwracanie-tekstu","language switch same tool","PASS","en:https://taptogen.com/tools/reverse-text-generator/ es:https://taptogen.com/es/tools/invertir-texto/ fr:https://taptogen.com/fr/tools/inverser-texte/ de:https://taptogen.com/de/tools/text-umdrehen/ pt:https://taptogen.com/pt/tools/inverter-texto/ it:https://taptogen.com/it/tools/invertire-testo/ pl:https://taptogen.com/pl/tools/odwracanie-tekstu/ x-default:https://taptogen.com/tools/reverse-text-generator/"
"pl/odwracanie-tekstu","no localhost/vercel host","PASS",""
"pl/odwracanie-tekstu","title/description/h1 present","PASS","Darmowe narzędzie: Odwracanie tekstu | Przekształcaj tekst w formaty do kopiowania dla profili, wiadomości i szybkich treści. Użyj Odwracanie tekstu, aby otrzymać szkice zgodne z intencją: odwracanie tekstu. | Odwracanie tekstu"
"pl/odwracanie-tekstu","local diacritics/phrasing evidence","PASS",""
"pl/odwracanie-tekstu","unsupported promise safety","PASS",""
"pl/odwracanie-tekstu","localized meta language","PASS",""
"pl/odwracanie-tekstu","standalone localized body length","PASS","7900"
"pl/pogrubiony-tekst","index/follow render","PASS","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"
"pl/pogrubiony-tekst","self canonical","PASS","https://taptogen.com/pl/tools/pogrubiony-tekst/"
"pl/pogrubiony-tekst","hreflang complete","PASS","de|en|es|fr|it|pl|pt|x-default"
"pl/pogrubiony-tekst","language switch same tool","PASS","en:https://taptogen.com/tools/bold-text-generator/ es:https://taptogen.com/es/tools/texto-en-negrita/ fr:https://taptogen.com/fr/tools/texte-gras/ de:https://taptogen.com/de/tools/fettschrift-generator/ pt:https://taptogen.com/pt/tools/texto-em-negrito/ it:https://taptogen.com/it/tools/testo-in-grassetto/ pl:https://taptogen.com/pl/tools/pogrubiony-tekst/ x-default:https://taptogen.com/tools/bold-text-generator/"
"pl/pogrubiony-tekst","no localhost/vercel host","PASS",""
"pl/pogrubiony-tekst","title/description/h1 present","PASS","Darmowe narzędzie: Generator pogrubionego tekstu | Przekształcaj tekst w formaty do kopiowania dla profili, wiadomości i szybkich treści. Użyj Generator pogrubionego tekstu, aby otrzymać szkice zgodne z intencją: pogrubiony tekst. | Generator pogrubionego tekstu"
"pl/pogrubiony-tekst","local diacritics/phrasing evidence","PASS",""
"pl/pogrubiony-tekst","unsupported promise safety","PASS",""
"pl/pogrubiony-tekst","localized meta language","PASS",""
"pl/pogrubiony-tekst","standalone localized body length","PASS","8012"
"pl/pomysly-do-pisania","index/follow render","PASS","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"
"pl/pomysly-do-pisania","self canonical","PASS","https://taptogen.com/pl/tools/pomysly-do-pisania/"
"pl/pomysly-do-pisania","hreflang complete","PASS","de|en|es|fr|it|pl|pt|x-default"
"pl/pomysly-do-pisania","language switch same tool","PASS","en:https://taptogen.com/tools/writing-prompt-generator/ es:https://taptogen.com/es/tools/ideas-para-escribir/ fr:https://taptogen.com/fr/tools/generateur-didees-decriture/ de:https://taptogen.com/de/tools/schreibimpulse-generator/ pt:https://taptogen.com/pt/tools/ideias-para-escrever/ it:https://taptogen.com/it/tools/idee-per-scrivere/ pl:https://taptogen.com/pl/tools/pomysly-do-pisania/ x-default:https://taptogen.com/tools/writing-prompt-generator/"
"pl/pomysly-do-pisania","no localhost/vercel host","PASS",""
"pl/pomysly-do-pisania","title/description/h1 present","PASS","Darmowe narzędzie: Generator pomysłów do pisania | Twórz szkice i pomysły pisarskie dla treści, nauki, sklepow i projektów kreatywnych. Użyj Generator pomysłów do pisania, aby otrzymać szkice zgodne z intencją: pomysły do pisania. | Generator pomysłów do pisania"
"pl/pomysly-do-pisania","local diacritics/phrasing evidence","PASS",""
"pl/pomysly-do-pisania","unsupported promise safety","PASS",""
"pl/pomysly-do-pisania","localized meta language","PASS",""
"pl/pomysly-do-pisania","standalone localized body length","PASS","8115"
"pl/tekst-italik","index/follow render","PASS","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"
"pl/tekst-italik","self canonical","PASS","https://taptogen.com/pl/tools/tekst-italik/"
"pl/tekst-italik","hreflang complete","PASS","de|en|es|fr|it|pl|pt|x-default"
"pl/tekst-italik","language switch same tool","PASS","en:https://taptogen.com/tools/italic-text-generator/ es:https://taptogen.com/es/tools/texto-italica/ fr:https://taptogen.com/fr/tools/texte-italique/ de:https://taptogen.com/de/tools/kursiver-text-generator/ pt:https://taptogen.com/pt/tools/texto-italico/ it:https://taptogen.com/it/tools/testo-italico/ pl:https://taptogen.com/pl/tools/tekst-italik/ x-default:https://taptogen.com/tools/italic-text-generator/"
"pl/tekst-italik","no localhost/vercel host","PASS",""
"pl/tekst-italik","title/description/h1 present","PASS","Darmowe narzędzie: Generator tekstu italik | Przekształcaj tekst w formaty do kopiowania dla profili, wiadomości i szybkich treści. Użyj Generator tekstu italik, aby otrzymać szkice zgodne z intencją: tekst italik. | Generator tekstu italik"
"pl/tekst-italik","local diacritics/phrasing evidence","PASS",""
"pl/tekst-italik","unsupported promise safety","PASS",""
"pl/tekst-italik","localized meta language","PASS",""
"pl/tekst-italik","standalone localized body length","PASS","7904"
"pl/tekst-kursywa-ozdobna","index/follow render","PASS","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"
"pl/tekst-kursywa-ozdobna","self canonical","PASS","https://taptogen.com/pl/tools/tekst-kursywa-ozdobna/"
"pl/tekst-kursywa-ozdobna","hreflang complete","PASS","de|en|es|fr|it|pl|pt|x-default"
"pl/tekst-kursywa-ozdobna","language switch same tool","PASS","en:https://taptogen.com/tools/cursive-text-generator/ es:https://taptogen.com/es/tools/letras-cursivas/ fr:https://taptogen.com/fr/tools/texte-cursif/ de:https://taptogen.com/de/tools/kursivschrift-generator/ pt:https://taptogen.com/pt/tools/letras-cursivas/ it:https://taptogen.com/it/tools/testo-corsivo-decorativo/ pl:https://taptogen.com/pl/tools/tekst-kursywa-ozdobna/ x-default:https://taptogen.com/tools/cursive-text-generator/"
"pl/tekst-kursywa-ozdobna","no localhost/vercel host","PASS",""
"pl/tekst-kursywa-ozdobna","title/description/h1 present","PASS","Darmowe narzędzie: Generator ozdobnej kursywy | Przekształcaj tekst w formaty do kopiowania dla profili, wiadomości i szybkich treści. Użyj Generator ozdobnej kursywy, aby otrzymać szkice zgodne z intencją: tekst kursywa ozdobna. | Generator ozdobnej kursywy"
"pl/tekst-kursywa-ozdobna","local diacritics/phrasing evidence","PASS",""
"pl/tekst-kursywa-ozdobna","unsupported promise safety","PASS",""
"pl/tekst-kursywa-ozdobna","localized meta language","PASS",""
"pl/tekst-kursywa-ozdobna","standalone localized body length","PASS","7982"
"en/word-counter","English self canonical","PASS","https://taptogen.com/tools/word-counter/"
"en/text-case-converter","English self canonical","PASS","https://taptogen.com/tools/text-case-converter/"
"en/blog-outline-generator","English self canonical","PASS","https://taptogen.com/tools/blog-outline-generator/"
"en/last-name-generator","English self canonical","PASS","https://taptogen.com/tools/last-name-generator/"
"en/product-description-generator","English self canonical","PASS","https://taptogen.com/tools/product-description-generator/"
"en/canonical-tag-generator","English self canonical","PASS","https://taptogen.com/tools/canonical-tag-generator/"
"en/open-graph-generator","English self canonical","PASS","https://taptogen.com/tools/open-graph-generator/"
"en/youtube-tag-generator","English self canonical","PASS","https://taptogen.com/tools/youtube-tag-generator/"
"en/tagline-generator","English self canonical","PASS","https://taptogen.com/tools/tagline-generator/"
"en/hashtag-generator","English self canonical","PASS","https://taptogen.com/tools/hashtag-generator/"
"en/brand-kit-generator","English self canonical","PASS","https://taptogen.com/tools/brand-kit-generator/"
